ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,09:30,09:45,.333,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,09:45,10:00,.047,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,10:00,10:15,.051,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,10:15,10:30,.325,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,10:30,10:45,.051,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,10:45,11:00,.052,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,11:00,11:15,.047,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,11:15,11:30,.055,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,11:30,11:45,.044,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,11:45,12:00,.058,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,12:00,12:15,.138,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,12:15,12:30,.058,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,12:30,12:45,.059,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,12:45,13:00,.299,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,13:00,13:15,.874,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,13:15,13:30,.271,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,13:30,13:45,.058,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,13:45,14:00,.045,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,14:00,14:15,.058,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,14:15,14:30,.049,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,14:30,14:45,.365,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,14:45,15:00,.198,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,15:00,15:15,.053,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,15:15,15:30,.116,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,15:30,15:45,.834,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,15:45,16:00,.393,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,16:00,16:15,.373,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,16:15,16:30,.464,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,16:30,16:45,.324,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,16:45,17:00,.314,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,17:00,17:15,.443,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,17:15,17:30,.588,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,17:30,17:45,.342,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,17:45,18:00,.535,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,18:00,18:15,.442,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,18:15,18:30,.425,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,18:30,18:45,.468,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,18:45,19:00,.309,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,19:00,19:15,.378,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,19:15,19:30,.431,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,19:30,19:45,.156,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,19:45,20:00,.37,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,20:00,20:15,.348,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,20:15,20:30,.322,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,20:30,20:45,.315,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,20:45,21:00,.06,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,21:00,21:15,.329,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,21:15,21:30,.375,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,21:30,21:45,.587,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,21:45,22:00,.381,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,22:00,22:15,.826,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,22:15,22:30,.532,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,22:30,22:45,.661,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,22:45,23:00,.561,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,23:00,23:15,.047,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,23:15,23:30,.047,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,23:30,23:45,.046,A,Consumption
'1008901023808934750100,07/14/2021,07/14/2021 12:40:04,23:45,00:00,.045,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,00:00,00:15,.048,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,00:15,00:30,.044,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,00:30,00:45,.044,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,00:45,01:00,.035,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,01:00,01:15,.046,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,01:15,01:30,.032,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,01:30,01:45,.047,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,01:45,02:00,.032,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,02:00,02:15,.046,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,02:15,02:30,.032,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,02:30,02:45,.047,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,02:45,03:00,.036,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,03:00,03:15,.042,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,03:15,03:30,.038,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,03:30,03:45,.041,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,03:45,04:00,.04,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,04:00,04:15,.039,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,04:15,04:30,.039,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,04:30,04:45,.039,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,04:45,05:00,.045,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,05:00,05:15,.034,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,05:15,05:30,.046,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,05:30,05:45,.032,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,05:45,06:00,.047,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,06:00,06:15,.032,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,06:15,06:30,.048,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,06:30,06:45,.033,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,06:45,07:00,.049,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,07:00,07:15,.036,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,07:15,07:30,.046,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,07:30,07:45,.037,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,07:45,08:00,.053,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,08:00,08:15,.083,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,08:15,08:30,.154,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,08:30,08:45,.064,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,08:45,09:00,.048,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,09:00,09:15,.06,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,09:15,09:30,.044,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,09:30,09:45,.059,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,09:45,10:00,.048,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,10:00,10:15,.103,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,10:15,10:30,.325,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,10:30,10:45,.053,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,10:45,11:00,.382,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,11:00,11:15,.277,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,11:15,11:30,.058,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,11:30,11:45,.044,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,11:45,12:00,.057,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,12:00,12:15,.33,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,12:15,12:30,.463,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,12:30,12:45,.119,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,12:45,13:00,.725,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,13:00,13:15,.175,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,13:15,13:30,.683,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,13:30,13:45,.092,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,13:45,14:00,.75,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,14:00,14:15,.063,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,14:15,14:30,.543,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,14:30,14:45,.281,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,14:45,15:00,.289,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,15:00,15:15,.42,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,15:15,15:30,.381,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,15:30,15:45,.555,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,15:45,16:00,.415,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,16:00,16:15,.377,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,16:15,16:30,.48,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,16:30,16:45,.32,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,16:45,17:00,.322,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,17:00,17:15,.087,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,17:15,17:30,.433,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,17:30,17:45,.316,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,17:45,18:00,.301,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,18:00,18:15,.307,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,18:15,18:30,.266,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,18:30,18:45,.081,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,18:45,19:00,.301,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,19:00,19:15,.301,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,19:15,19:30,.056,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,19:30,19:45,.307,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,19:45,20:00,.061,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,20:00,20:15,.303,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,20:15,20:30,.05,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,20:30,20:45,.315,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,20:45,21:00,.049,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,21:00,21:15,.333,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,21:15,21:30,.071,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,21:30,21:45,.314,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,21:45,22:00,.051,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,22:00,22:15,.31,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,22:15,22:30,.052,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,22:30,22:45,.037,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,22:45,23:00,.311,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,23:00,23:15,.036,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,23:15,23:30,.051,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,23:30,23:45,.038,A,Consumption
'1008901023808934750100,07/15/2021,07/15/2021 12:25:08,23:45,00:00,.043,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,00:00,00:15,.036,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,00:15,00:30,.038,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,00:30,00:45,.039,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,00:45,01:00,.035,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,01:00,01:15,.043,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,01:15,01:30,.03,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,01:30,01:45,.045,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,01:45,02:00,.03,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,02:00,02:15,.044,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,02:15,02:30,.03,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,02:30,02:45,.044,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,02:45,03:00,.037,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,03:00,03:15,.037,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,03:15,03:30,.04,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,03:30,03:45,.033,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,03:45,04:00,.045,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,04:00,04:15,.029,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,04:15,04:30,.044,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,04:30,04:45,.03,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,04:45,05:00,.044,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,05:00,05:15,.036,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,05:15,05:30,.038,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,05:30,05:45,.038,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,05:45,06:00,.035,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,06:00,06:15,.041,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,06:15,06:30,.033,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,06:30,06:45,.046,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,06:45,07:00,.034,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,07:00,07:15,.043,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,07:15,07:30,.035,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,07:30,07:45,.041,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,07:45,08:00,.046,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,08:00,08:15,.116,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,08:15,08:30,.114,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,08:30,08:45,.048,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,08:45,09:00,.059,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,09:00,09:15,.048,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,09:15,09:30,.367,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,09:30,09:45,.128,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,09:45,10:00,.592,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,10:00,10:15,.051,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,10:15,10:30,.497,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,10:30,10:45,.103,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,10:45,11:00,.442,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,11:00,11:15,.056,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,11:15,11:30,.046,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,11:30,11:45,.052,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,11:45,12:00,.053,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,12:00,12:15,.455,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,12:15,12:30,.932,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,12:30,12:45,.064,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,12:45,13:00,.67,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,13:00,13:15,.264,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,13:15,13:30,.426,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,13:30,13:45,.373,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,13:45,14:00,.259,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,14:00,14:15,.245,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,14:15,14:30,.044,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,14:30,14:45,.477,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,14:45,15:00,.339,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,15:00,15:15,.33,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,15:15,15:30,.328,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,15:30,15:45,.336,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,15:45,16:00,.882,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,16:00,16:15,.48,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,16:15,16:30,.373,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,16:30,16:45,.429,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,16:45,17:00,.489,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,17:00,17:15,.567,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,17:15,17:30,.358,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,17:30,17:45,.439,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,17:45,18:00,.62,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,18:00,18:15,.558,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,18:15,18:30,.414,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,18:30,18:45,.426,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,18:45,19:00,.465,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,19:00,19:15,.492,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,19:15,19:30,.564,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,19:30,19:45,.194,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,19:45,20:00,.342,A,Consumption
'1008901023808934750100,07/16/2021,07/16/2021 09:40:01,20:00,20:15,.506,A,Consumption
